"가구번호","여행구분1","여행구분2","여행 월","여행 번째","당일/숙박여행 여부","여행 출발 년","여행 출발 월","여행 출발 일","여행 도착 년","여행 도착 월","여행 도착 일","여행 박","여행 일","여행 시기_주중","여행 시기_주말","여행 시기_휴가/방학","여행 시기_설날/추석","여행 시기_공휴일","여행 주 목적","여행 정보 주요 획득지_1순위","여행 정보 주요 획득지_2순위","참고한 인터넷 사이트_1순위","참고한 인터넷 사이트_2순위","동반자 수_동거 가족이나 친척","동반자 수_비동거 가족이나 친척","동반자 수_그 외 동행자","그 외 동행자 유형_친구/연인","그 외 동행자 유형_(직장)동료","그 외 동행자 유형_단체/모임","그 외 동행자 유형_기타","여행 지출 비용_총비용","여행 지출 비용_출발전 지출비용","여행지 지출비용_단체비용","여행지 지출비용_여행사 상품구입비","여행지 지출비용_숙박비","여행지 지출비용_교통비","여행지 지출비용_식/음료비","여행지 지출비용_문화/오락시설 이용료/관람료","여행지 지출비용_스포츠/레포츠 용품대여/구입비, 경기관람료","여행지 지출비용_기념품 및 쇼핑비","여행지 지출비용_여행지에서 여행관련용품 구입비","여행지 지출비용_기타비용","여행 출발 전 사전예약을 통해  이용한 서비스 여부","사전예약을 한 서비스_숙박시설","사전예약을 한 서비스_교통수단","사전예약을 한 서비스_차량대여/렌트","사전예약을 한 서비스_관광명소","사전예약을 한 서비스_레저시설","사전예약을 한 서비스_체험프로그램","사전예약을 한 서비스_기타","여행상품 구매 또는 이용 여부","구매한 여행상품","구매한 여행상품_부분 패키지 상품(교통)","구매한 여행상품_부분 패키지 상품(차량임대)","구매한 여행상품_부분 패키지 상품(숙박시설)","구매한 여행상품_부분 패키지 상품(레저시설)","구매한 여행상품_부분 패키지 상품(기타)","단체회비/단체경비에 여행상품 구매 비용 포함 여부","항목별 만족도_자연경관","항목별 만족도_문화유산","항목별 만족도_교통","항목별 만족도_숙박시설","항목별 만족도_식당 및 음식","항목별 만족도_쇼핑","항목별 만족도_관광정보 및 안내시설","항목별 만족도_관광지 편의시설","항목별 만족도_지역 관광종사자의 친절성","항목별 만족도_체험프로그램","항목별 만족도_관광지 물가","항목별 만족도_관광지 혼잡도","가중치"
10041,1,1,5,109502,2,2017,5,14,2017,5,15,1,2,1,2,,,,1,2,9,,,3,1,1,,,,,260000,0,0,0,120000,30000,110000,0,0,0,0,0,1,1,,,,,,,1,2,1,,,,,,4,9,4,4,4,9,3,4,5,9,3,4,5826.61480793945
10041,1,2,10,120882,1,2017,10,1,2017,10,1,0,1,,2,,,,1,2,11,,,3,1,1,,,,,300000,0,0,0,0,40000,120000,0,0,140000,0,0,2,,,,,,,,1,1,,,,,,,4,9,4,9,4,4,2,2,4,9,3,3,5826.61480793945
10041,1,2,7,120877,2,2017,7,30,2017,8,2,3,4,1,2,,,,1,2,9,,,3,1,1,,,,,1000000,130000,0,0,270000,150000,350000,40000,0,60000,0,0,1,1,,,,,,,1,1,,,,,,,4,4,4,4,4,4,3,3,4,9,3,4,5826.61480793945
10041,1,2,8,120878,1,2017,8,19,2017,8,19,0,1,,2,,,,1,2,8,,,3,1,1,,,,,100000,0,0,0,0,30000,70000,0,0,0,0,0,2,,,,,,,,1,1,,,,,,,4,9,4,9,4,9,3,3,4,9,3,4,5826.61480793945
10041,1,2,9,120879,1,2017,9,27,2017,9,27,0,1,1,,,,,1,2,8,,,3,1,1,,,,,100000,0,0,0,0,30000,70000,0,0,0,0,0,2,,,,,,,,1,1,,,,,,,4,9,5,9,4,9,4,3,5,9,4,4,5826.61480793945
10042,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10045,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10046,1,1,4,102708,2,2017,4,17,2017,4,19,2,3,1,,,,,1,2,4,1,5,2,4,1,,,,,290000,0,140000,0,0,50000,100000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,2,4,3,4,4,3,4,3,4,3,4,3,4,2980.08521857995
10047,1,1,5,105799,2,2017,5,4,2017,5,6,2,3,1,2,3,,5,1,2,8,,,2,4,1,,,,,200000,0,0,0,0,0,200000,0,0,0,0,0,2,,,,,,,,1,2,1,,,,,,5,5,4,4,4,4,4,4,3,9,4,4,5306.86963603994
10047,1,1,5,105800,1,2017,5,9,2017,5,9,0,1,,,,,5,1,2,3,,,2,1,1,,,,,80000,0,0,0,0,40000,40000,0,0,0,0,0,2,,,,,,,,1,2,,2,,,,,4,4,4,9,4,4,4,4,4,9,4,4,5306.86963603994
10047,1,2,10,119814,2,2017,10,13,2017,10,15,2,3,1,2,,,,1,2,8,,,2,8,1,,,,,100000,0,100000,0,0,0,0,0,0,0,0,0,2,,,,,,,,1,1,,,,,,2,4,4,4,4,4,4,4,4,4,4,4,4,5306.86963603994
10048,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10049,1,2,10,122509,1,2017,10,8,2017,10,8,0,1,,2,,,,1,2,7,,,4,1,1,,,,,100000,0,0,0,0,10000,50000,10000,10000,20000,0,0,2,,,,,,,,1,1,,,,,,,5,5,5,9,4,3,4,4,3,3,4,4,4581.44874475875
10049,1,2,11,122511,2,2017,11,24,2017,11,25,1,2,1,2,,,,1,2,3,,,4,1,1,,,,,100000,0,0,0,0,40000,50000,0,10000,0,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4581.44874475875
10049,1,2,12,122513,2,2017,12,20,2017,12,22,2,3,1,,,,,1,2,8,,,4,1,1,,,,,300000,0,0,0,100000,80000,80000,0,40000,0,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,4,3,3,3,4,4,3,4,4,4581.44874475875
10051,1,1,5,106348,2,2017,5,20,2017,5,21,1,2,,2,,,,1,2,3,,,2,1,1,,,,,200000,0,0,0,100000,30000,70000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,3193.08161534645
10051,1,2,9,122738,2,2017,9,17,2017,9,18,1,2,1,2,,,,1,3,8,,,2,1,9,1,,,,150000,0,150000,0,0,0,0,0,0,0,0,0,1,1,,,,,,,2,,,,,,,2,4,4,4,4,4,9,4,4,4,4,4,4,3193.08161534645
10051,2,2,9,201396,2,2017,9,29,2017,10,1,2,3,1,2,,,,1,1,5,,,2,1,1,,,,,1100000,0,0,1000000,0,0,30000,0,0,70000,0,0,1,1,2,,4,,,,1,1,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,3193.08161534645
10052,1,2,9,119811,2,2017,9,14,2017,9,15,1,2,1,,,,,1,2,3,,,2,4,1,,,,,10000,0,0,0,0,0,10000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,3,3,3,9,3,3,4,9,4,3,6815.34455284576
10052,2,2,10,201143,2,2017,10,3,2017,10,7,4,5,1,2,,4,5,1,2,1,,,2,4,1,,,,,4030000,4000000,0,0,0,0,0,0,0,30000,0,0,1,,2,,,,,,1,1,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,6815.34455284576
10053,1,1,6,102656,1,2017,6,16,2017,6,16,0,1,1,,,,,1,2,3,,,2,4,1,,,,,110000,0,60000,0,0,0,50000,0,0,0,0,0,1,,2,3,,,,,2,,,,,,,2,4,4,4,9,4,4,4,4,4,4,4,4,2537.23791850115
10055,1,1,6,102664,2,2017,6,3,2017,6,5,2,3,1,2,,,,1,2,8,,,2,1,1,,,,,240000,0,0,0,0,100000,100000,0,0,40000,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,9,4,4,4,4,4,4,4,4,8309.9106272656
10056,1,1,3,108416,1,2017,3,19,2017,3,19,0,1,,2,,,,1,2,8,,,2,1,1,,,,,300000,0,0,0,0,200000,100000,0,0,0,0,0,2,,,,,,,,1,2,,2,,,,,4,4,3,9,4,4,3,4,4,3,4,4,2900.20612539907
10056,1,2,8,122096,2,2017,8,5,2017,8,6,1,2,,2,,,,1,2,1,,,3,1,1,,,,,429999.999999999,0,0,0,200000,79999.9999999998,150000,0,0,0,0,0,1,1,,,,,,,1,1,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,2900.20612539907
10056,2,1,5,200537,2,2017,5,28,2017,6,1,4,5,1,2,,,,1,2,3,,,2,1,1,1,2,,,1855000,45000,0,0,600000,460000,300000,100000,100000,150000,100000,0,1,1,2,,,,,,1,1,,,,,,,4,4,4,3,4,4,4,3,4,3,3,3,2900.20612539907
10058,1,1,6,102673,1,2017,6,30,2017,6,30,0,1,1,,,,,1,2,8,,,2,6,1,,,,,150000,0,0,0,0,50000,100000,0,0,0,0,0,1,,2,3,,,,,2,,,,,,,,4,4,4,9,4,4,4,4,4,9,4,4,8086.68943759874
10058,1,2,10,119794,1,2017,10,8,2017,10,8,0,1,,2,,,,1,2,8,,,2,4,1,,,,,100000,0,0,0,0,50000,50000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,3,9,4,9,4,4,4,9,4,4,8086.68943759874
10058,1,2,8,119784,1,2017,8,13,2017,8,13,0,1,,2,,,,1,2,8,,,2,1,1,,,,,150000,0,0,0,0,50000,100000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,4,9,4,4,4,9,4,4,8086.68943759874
10061,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10062,1,1,1,110833,1,2017,1,22,2017,1,22,0,1,,2,,,,1,8,11,,,3,1,9,1,,,,150000,0,0,0,0,3999.99999999999,52999.9999999998,63000,0,30000,0,0,2,,,,,,,,2,,,,,,,,3,3,5,9,3,4,5,5,5,9,3,2,3551.63892424265
10062,1,1,4,110838,1,2017,4,14,2017,4,14,0,1,1,,,,,1,2,11,,,2,1,1,,,,,100000,0,0,88000,0,0,12000,0,0,0,0,0,2,,,,,,,,1,2,,,,,5,,4,3,3,9,2,2,2,2,2,9,2,3,3551.63892424265
10062,1,2,10,123720,1,2017,10,5,2017,10,5,0,1,,,,4,,1,8,4,1,7,5,1,1,,,,,84000,0,0,0,0,15000,69000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,4,4,4,4,4,9,4,4,3551.63892424265
10062,1,2,9,123718,2,2017,9,7,2017,9,9,2,3,1,2,,,,1,4,11,1,7,2,3,1,,,,,1560000,60000,0,0,320000,640000,400000,80000,0,60000,0,0,2,,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,3551.63892424265
10063,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10064,1,1,4,110777,1,2017,4,9,2017,4,9,0,1,,2,,,,3,8,11,,,2,1,1,,,,,20000,0,0,0,0,20000,0,0,0,0,0,0,1,,2,3,,,,,2,,,,,,,,3,3,3,9,3,3,3,3,3,3,3,3,3168.13511569399
10064,1,2,11,123619,1,2017,11,12,2017,11,12,0,1,,2,,,,3,8,11,,,4,1,1,,,,,90000,0,0,0,0,40000,10000,0,0,0,0,40000,2,,,,,,,,2,,,,,,,,3,3,4,9,3,3,3,3,3,9,3,3,3168.13511569399
10064,1,2,7,123616,1,2017,7,9,2017,7,9,0,1,,2,,,,3,8,11,,,2,1,1,,,,,50000,0,0,0,0,50000,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,,3,3,5,9,3,3,3,3,3,9,3,3,3168.13511569399
10064,1,2,9,123617,1,2017,9,10,2017,9,10,0,1,,2,,,,3,8,11,,,2,1,1,,,,,50000,0,0,0,0,50000,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,,3,3,3,9,3,3,3,3,3,9,3,3,3168.13511569399
10065,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10066,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10067,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10068,1,1,5,110869,2,2017,5,5,2017,5,7,2,3,,2,,,5,1,4,8,1,7,2,8,1,,,,,680000,0,0,0,340000,80000,190000,70000,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,9,4,4,8390.5916373726
10071,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10072,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10074,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10075,1,1,1,110892,2,2017,1,14,2017,1,15,1,2,,2,,,,1,3,11,,,4,1,15,1,,,,150000,0,0,0,0,16000,110000,0,24000,0,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,4,4,3,4,3,3,4,4,4,3908.28436316041
10075,1,1,3,110895,2,2017,3,11,2017,3,12,1,2,,2,,,,1,4,9,1,5,2,1,10,1,,,,250000,0,0,0,200000,0,50000,0,0,0,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,4,4,4,4,4,4,9,4,4,3908.28436316041
10075,1,1,4,110896,1,2017,4,16,2017,4,16,0,1,,2,,,,1,9,11,,,4,1,1,,,,,40000,0,0,0,0,10000,30000,0,0,0,0,0,2,,,,,,,,1,2,,2,,,,,4,3,2,9,3,2,3,3,3,9,3,3,3908.28436316041
10075,1,1,5,110898,2,2017,5,20,2017,5,21,1,2,,2,,,,1,6,4,1,5,4,1,1,,,,,87000,60000,0,0,27000,0,0,0,0,0,0,0,2,,,,,,,,1,1,,,,,,,3,3,3,3,3,3,3,3,3,9,3,3,3908.28436316041
10075,1,2,7,123730,2,2017,7,25,2017,7,27,2,3,1,,,,,1,4,11,1,3,4,1,1,,,,,1800000,0,0,0,220000,820000,360000,50000,0,350000,0,0,2,,,,,,,,1,1,,,,,,,5,5,4,4,4,4,4,4,4,4,4,4,3908.28436316041
10075,1,2,8,123731,1,2017,8,5,2017,8,5,0,1,,2,,,,1,4,11,1,3,4,1,1,,,,,180000,0,0,0,0,60000,120000,0,0,0,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,9,4,4,4,4,4,9,4,4,3908.28436316041
10075,1,2,8,123732,1,2017,8,13,2017,8,13,0,1,,2,,,,1,3,11,,,2,1,8,1,,,,40000,0,0,0,0,0,32000,8000,0,0,0,0,2,,,,,,,,1,1,,,,,,,3,3,3,9,3,3,3,3,3,3,3,3,3908.28436316041
10076,1,1,4,110935,2,2017,4,1,2017,4,2,1,2,,2,,,,1,2,11,,,3,9,1,,,,,999999.999999999,0,0,0,280000,90000,600000,0,0,0,30000,0,1,1,,,,,,,2,,,,,,,,4,3,3,3,3,3,3,3,3,9,3,3,9499.09010638262
10076,1,2,9,123683,2,2017,9,30,2017,10,1,1,2,,2,,,,1,10,11,,,2,1,16,,,3,,130000,0,30000,0,0,0,0,0,0,0,0,100000,2,,,,,,,,2,,,,,,,2,4,4,3,4,4,3,3,3,2,4,3,4,9499.09010638262
10077,1,1,1,110940,2,2017,1,14,2017,1,15,1,2,,2,,,,1,3,11,,,2,3,3,1,,,,60000,0,0,0,0,15000,45000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,3,3,4,5,4,3,3,3,5,3,3,3,6670.59841375011
10077,1,1,4,110941,2,2017,4,14,2017,4,16,2,3,1,2,,,,1,2,11,,,2,1,1,,,,,1000000,0,0,1000000,0,0,0,0,0,0,0,0,2,,,,,,,,1,1,,,,,,,5,4,5,4,5,4,3,3,5,5,4,5,6670.59841375011
10077,1,2,10,123650,2,2017,10,28,2017,10,29,1,2,,2,,,,1,2,11,,,2,7,1,,,,,1570000,0,0,0,800000,160000,600000,0,0,0,10000,0,1,1,,,,,,,2,,,,,,,,5,5,4,5,4,3,3,3,3,3,3,3,6670.59841375011
10077,1,2,12,123653,2,2017,12,25,2017,12,27,2,3,1,,,,5,1,2,6,,,2,4,1,,,,,920000,0,0,0,450000,60000,350000,58000,0,0,2000,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,3,4,4,6670.59841375011
10077,1,2,9,123649,2,2017,9,8,2017,9,10,2,3,1,2,,,,1,6,11,,,2,1,2,1,2,,,226000,0,0,226000,0,0,0,0,0,0,0,0,2,,,,,,,,1,2,,,3,4,,,4,4,4,9,4,4,4,4,4,4,4,4,6670.59841375011
10078,1,2,7,123692,1,2017,7,1,2017,7,1,0,1,,2,,,,1,8,11,,,2,8,1,,,,,400000,0,0,0,0,0,400000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,3,3,9,3,3,3,3,3,9,3,3,7878.26250446864
10078,1,2,7,123693,1,2017,7,7,2017,7,7,0,1,1,,,,,1,8,11,,,2,13,1,,,,,50000,0,50000,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,3,3,3,9,4,3,3,3,3,9,3,3,7878.26250446864
10078,1,2,7,123696,1,2017,7,1,2017,7,1,0,1,,2,,,,1,2,8,,,2,10,1,,,,,300000,0,100000,0,0,0,200000,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,3,3,3,9,3,3,3,3,3,9,3,3,7878.26250446864
10079,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10080,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10081,1,2,10,123637,1,2017,10,3,2017,10,3,0,1,,,,,5,1,6,11,,,2,4,1,,,,,300000,0,0,0,0,15000,280000,0,0,5000,0,0,2,,,,,,,,1,1,,,,,,,4,4,3,9,4,3,4,3,4,3,4,4,5447.10417009293
10081,1,2,10,123639,2,2017,10,21,2017,10,22,1,2,,2,,,,1,8,11,,,2,2,1,,,,,150000,0,0,0,0,50000,100000,0,0,0,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,9,4,4,4,4,4,9,4,4,5447.10417009293
10082,1,2,11,123332,2,2017,11,12,2017,11,13,1,2,1,2,,,,1,3,8,,,2,1,10,,,3,,1000000,500000,0,0,0,200000,300000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,9,3,4,4229.22832806906
10082,1,2,8,123330,2,2017,8,3,2017,8,8,5,6,1,2,3,,,1,2,11,,,2,1,1,,,,,300000,90000,0,0,25000,120000,65000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,3,4,3,3,3,3,4,3,9,3,3,4229.22832806906
10082,2,2,12,201436,2,2017,12,7,2017,12,11,4,5,1,2,,,,1,1,3,,,2,1,10,1,,,,630000,130000,100000,0,0,0,50000,0,0,350000,0,0,1,1,2,,,,,,1,2,,2,,,,,5,4,2,3,3,3,3,3,4,4,4,2,4229.22832806906
10083,1,1,6,110964,2,2017,6,3,2017,6,5,2,3,1,2,,,,1,2,4,1,5,2,5,1,,,,,1870000,70000,0,0,300000,790000,400000,89000,0,221000,0,0,1,,,,4,,,,2,,,,,,,,5,4,4,4,3,3,3,4,3,9,3,2,9190.84606570396
10083,2,2,12,201460,2,2017,12,23,2017,12,26,3,4,1,2,,,5,1,1,2,,,2,6,1,1,2,,,3670000,70000,0,3000000,0,0,70000,100000,0,80000,50000,300000,2,,,,,,,,1,1,,,,,,,3,3,3,3,3,3,2,2,3,9,4,2,9190.84606570396
10084,1,1,1,110911,1,2017,1,1,2017,1,1,0,1,,,,,5,1,8,11,,,3,1,1,,,,,113000,0,0,0,0,30000,82999.9999999998,0,0,0,0,0,2,,,,,,,,1,2,,2,,,,,3,3,3,9,3,3,3,3,3,9,3,3,4124.50579939214
10084,1,1,1,110912,2,2017,1,13,2017,1,14,1,2,1,2,,,,1,4,9,1,5,4,1,1,,,,,630000,0,0,0,170000,88000,340000,32000,0,0,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4124.50579939214
10084,1,1,5,110923,1,2017,5,3,2017,5,3,0,1,,,,,5,1,8,11,,,4,1,1,,,,,80000,0,0,0,0,25000,55000,0,0,0,0,0,2,,,,,,,,1,2,,2,,,,,4,3,4,9,3,3,2,3,2,9,2,3,4124.50579939214
10084,1,1,5,110925,1,2017,5,4,2017,5,4,0,1,1,,,,,1,6,9,,,2,1,1,,,,,42000,0,0,0,0,4800,21200,16000,0,0,0,0,2,,,,,,,,1,2,,2,,,,,4,2,4,9,4,2,4,3,4,9,4,4,4124.50579939214
10084,1,1,5,110927,1,2017,5,5,2017,5,5,0,1,,,,,5,1,8,11,,,3,1,1,,,,,49999.9999999998,0,0,0,0,49999.9999999998,0,0,0,0,0,0,2,,,,,,,,1,2,,2,,,,,3,3,3,9,3,3,3,3,3,9,3,3,4124.50579939214
10084,1,2,11,123625,1,2017,11,11,2017,11,11,0,1,,2,,,,1,11,4,3,7,2,1,1,,,,,10000,0,0,0,0,0,10000,0,0,0,0,0,2,,,,,,,,1,1,,,,,,,3,3,3,9,3,3,3,3,3,9,3,3,4124.50579939214
10084,1,2,11,123626,1,2017,11,12,2017,11,12,0,1,,2,,,,1,4,11,3,7,3,1,1,,,,,48000,0,0,0,0,7500,32499.9999999999,7999.99999999998,0,0,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,9,4,4,4,4,4,4,4,4,4124.50579939214
10084,1,2,7,123620,1,2017,7,29,2017,7,29,0,1,,2,,,,1,4,11,1,3,4,1,1,,,,,78000,0,0,0,0,10000,48000,20000,0,0,0,0,2,,,,,,,,1,1,,,,,,,4,3,3,9,3,3,3,3,3,9,3,3,4124.50579939214
10084,1,2,8,123621,2,2017,8,16,2017,8,17,1,2,1,,,,,1,4,9,3,1,4,1,1,,,,,420000,0,0,0,150000,60000,168000,12000,0,30000,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4124.50579939214
10084,1,2,9,123623,1,2017,9,2,2017,9,2,0,1,,2,,,,1,9,11,,,4,1,1,,,,,107000,0,0,0,0,10000,77000,20000,0,0,0,0,2,,,,,,,,1,1,,,,,,,3,3,3,9,3,3,3,3,3,9,3,3,4124.50579939214
10085,1,2,7,121505,2,2017,7,29,2017,7,30,1,2,,2,,,,1,2,6,,,2,1,1,,,,,400000,0,300000,0,0,0,100000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,1,4,9,4,4,4,9,4,4,4,9,4,4,3723.88902473458
10085,2,1,1,200665,2,2017,1,11,2017,1,14,3,4,1,2,,,,1,3,4,1,5,2,1,1,,,,,2000000,60000,0,0,300000,700000,200000,140000,0,600000,0,0,1,1,2,,,,,,2,,,,,,,,4,4,4,4,4,4,3,3,4,9,3,4,3723.88902473458
10085,2,2,12,201312,2,2017,12,22,2017,12,25,3,4,1,2,,,5,1,5,6,,,2,1,1,,,,,1800000,60000,0,1500000,0,0,140000,0,0,100000,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,4,4,3,4,4,4,9,4,4,3723.88902473458
10086,1,1,5,106859,1,2017,5,7,2017,5,7,0,1,,2,,,,1,2,4,1,3,2,1,4,1,,,,80000,0,0,0,0,40000,20000,0,0,20000,0,0,2,,,,,,,,1,2,,2,,,,,4,4,4,9,4,4,4,4,4,4,4,4,4185.03669975985
10086,1,1,5,106867,1,2017,5,18,2017,5,18,0,1,1,,,,,1,2,7,,,3,1,1,,,,,110000,0,0,0,0,30000,39999.9999999999,12000,28000,0,0,0,1,,2,3,,,,,1,2,,2,,,,,4,4,4,9,4,4,4,4,4,4,4,4,4185.03669975985
10086,1,2,11,122605,2,2017,11,29,2017,11,30,1,2,1,,,,,1,2,3,,,2,1,5,1,,,,180000,0,0,0,50000,50000,80000,0,0,0,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4185.03669975985
10086,1,2,8,122604,2,2017,8,18,2017,8,20,2,3,1,2,,,,1,8,3,,,2,1,1,,,,,320000,0,0,0,140000,80000,60000,0,0,40000,0,0,2,,,,,,,,1,1,,,,,,,4,4,4,3,4,4,4,4,3,4,4,4,4185.03669975985
10088,1,1,1,106441,2,2017,1,1,2017,1,2,1,2,1,,,,5,1,3,4,1,3,4,1,1,,,,,180000,0,0,0,30000,30000,70000,50000,0,0,0,0,1,1,,,,,,,2,,,,,,,,5,4,4,3,3,9,4,4,4,4,4,4,4201.33729027118
10088,1,1,6,106443,2,2017,6,17,2017,6,18,1,2,,2,,,,1,3,4,3,1,4,1,1,,,,,180000,0,0,0,20000,30000,100000,0,30000,0,0,0,1,1,,,,,,,2,,,,,,,,5,4,4,4,3,3,4,4,4,4,4,4,4201.33729027118
10088,1,2,7,118694,2,2017,7,29,2017,7,31,2,3,1,2,,,,1,4,3,1,5,4,1,1,,,,,300000,0,0,0,140000,50000,110000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,5,4,3,4,4,4,4,4,4,3,4,4,4201.33729027118
10089,1,1,1,104045,2,2017,1,21,2017,1,22,1,2,,2,,,,1,6,3,,,4,1,1,,,,,400000,0,0,0,100000,120000,150000,30000,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,5874.68963280604
10089,1,1,3,104048,2,2017,3,4,2017,3,5,1,2,,2,,,,1,8,6,,,4,1,1,,,,,400000,50000,0,0,80000,70000,150000,50000,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,5874.68963280604
10089,1,2,8,116776,2,2017,8,4,2017,8,6,2,3,1,2,,,,1,2,6,,,4,1,1,,,,,600000,50000,0,0,300000,50000,150000,0,0,50000,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,5874.68963280604
10089,2,2,12,200954,2,2017,12,22,2017,12,31,9,10,1,2,,,5,1,4,1,4,5,4,1,1,,,,,3800000,1400000,0,0,1000000,0,1000000,200000,0,200000,0,0,1,1,2,,4,,,,1,1,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,5874.68963280604
10092,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10096,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10099,1,1,5,107200,1,2017,5,7,2017,5,7,0,1,,2,,,,1,2,3,,,2,2,1,,,,,50000,0,0,0,0,10000,30000,10000,0,0,0,0,2,,,,,,,,2,,,,,,,,4,9,4,9,5,9,4,4,4,9,4,4,7888.2738914737
10099,2,2,8,201045,2,2017,8,17,2017,8,21,4,5,1,2,,,,1,2,3,,,2,9,1,,,3,,5500000,0,0,5500000,0,0,0,0,0,0,0,0,1,1,2,3,4,5,,,1,1,,,,,,,5,4,4,4,4,9,4,3,3,4,4,4,7888.2738914737
10100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10101,1,1,3,105516,1,2017,3,12,2017,3,12,0,1,,2,,,,1,6,2,,,4,1,1,,,,,47000,0,0,0,0,37000,10000,0,0,0,0,0,2,,,,,,,,1,2,,2,,,,,4,4,4,9,4,9,4,4,4,4,4,4,5273.52199315347
